time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
8.361983299255371094e-02,-3.242542153047978104e-03,-1.010910200656134350e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-3.242542153047978104e-03,-1.010910200656134350e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.513274122871834299e-02,-2.513274122871834299e-02,-3.141592653589809214e-01,-3.141592653589809214e-01,-5.839842356132685097e-01,-4.466530385430012018e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.476190476190470946e-01,-4.659340659340660551e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.561992645263671875e-02,-3.242542153047978104e-03,-1.049057755397875269e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-3.242542153047978104e-03,-1.049057755397875269e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-2.576105975943630486e-02,-2.576105975943630486e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.872889669611193852e-01,-4.515904852337992992e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.003663003662996545e-01,-4.542124542124543751e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.762001991271972656e-02,-3.624017700465387293e-03,-1.087205310139616188e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-3.624017700465387293e-03,-1.087205310139616188e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.638937829015426326e-02,-2.638937829015426326e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.014886399214525170e-01,-4.565279319028370253e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.417582417582412546e-01,-4.542124542124543751e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.962011337280273438e-02,-3.624017700465387293e-03,-1.087205310139616188e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.624017700465387293e-03,-1.087205310139616188e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.701769682087222166e-02,-2.701769682087222166e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-8.047933712252408611e-01,-6.598326632066253694e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.003663003662996545e-01,-4.483516483516485351e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.162020683288574219e-02,-4.005493247882796481e-03,-1.125352864881357107e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-4.005493247882796481e-03,-1.125352864881357107e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.764601535159018006e-02,-2.764601535159018006e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.189930441404278838e-01,-4.740323361218123921e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.476190476190470946e-01,-4.542124542124543751e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.362030029296875000e-02,-4.005493247882796481e-03,-1.163500419623098026e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-4.005493247882796481e-03,-1.163500419623098026e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-2.827433388230813846e-02,-2.827433388230813846e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-8.222977753979865412e-01,-4.789697827223182713e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.296703296703288544e-01,-5.186813186813186149e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.562039375305175781e-02,-4.386968795300205670e-03,-1.201647974364838944e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-4.386968795300205670e-03,-1.201647974364838944e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.890265241302609686e-02,-2.890265241302609686e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.364974482658602994e-01,-4.839072292988966240e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.652014652014646146e-01,-4.952380952380952550e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.762048721313476562e-02,-4.386968795300205670e-03,-1.239795529106579863e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-4.386968795300205670e-03,-1.239795529106579863e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-2.953097094374405526e-02,-2.953097094374405526e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-8.398021794754839675e-01,-4.888446758514675139e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.531135531135539907e-01,-4.893772893772894150e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.962058067321777344e-02,-4.386968795300205670e-03,-1.277943083848320782e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-4.386968795300205670e-03,-1.277943083848320782e-02,0.000000000000000000e+00,-1.907288609411168234e-01,-3.015928947446201366e-02,-3.015928947446201366e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-8.523691369509478477e-01,-4.937821223785832103e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.886446886446879745e-01,-4.952380952380952550e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016206741333007812e-01,-4.768444342717614859e-03,-1.316090638590061701e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-4.768444342717614859e-03,-1.316090638590061701e-02,-1.907288609411168234e-01,-1.907288609411168234e-01,-3.078760800517997206e-02,-3.078760800517997206e-02,-3.141592653589809214e-01,-3.141592653589809214e-01,-6.665688097440369830e-01,-4.987195688803769400e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.531135531135539907e-01,-4.952380952380952550e-01,0.000000000000000000e+00,0.000000000000000000e+00
