time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
2.400000000000001854e-01,-1.693805026023506688e+00,3.987388674545619516e+00,-1.433077806478553207e+00,6.842929428610862175e+00,0.000000000000000000e+00,-5.461836060178065111e+00
2.420000000000001872e-01,-1.696493525993904017e+00,4.000711513781422646e+00,-1.255029638753595300e+00,6.479493119572212301e+00,0.000000000000000000e+00,-5.999999993859312042e+00
2.440000000000001890e-01,-1.698810387078300455e+00,4.013276032004609917e+00,-1.061407968111863109e+00,6.084581823231044240e+00,0.000000000000000000e+00,-5.114870195595431213e+00
2.460000000000001907e-01,-1.700759287606025572e+00,4.025095940102535685e+00,-8.871337040765648885e-01,5.734961398593077853e+00,0.000000000000000000e+00,-5.999999937356971458e+00
2.480000000000001925e-01,-1.702335588117773968e+00,4.036166427352920749e+00,-6.887583545703873655e-01,5.335117718629508232e+00,0.000000000000000000e+00,-4.916887469800841792e+00
2.500000000000001665e-01,-1.703539632508636936e+00,4.046493791103151771e+00,-5.149531191098455363e-01,4.991927259289892227e+00,0.000000000000000000e+00,-5.999999998858436712e+00
2.520000000000001683e-01,-1.704367046812655495e+00,4.056073727990504807e+00,-3.120717063262579138e-01,4.587645283521977646e+00,0.000000000000000000e+00,-4.774139551296222805e+00
2.540000000000001701e-01,-1.704817098821376664e+00,4.064910141910706542e+00,-1.376718558087594024e-01,4.248497429863710373e+00,0.000000000000000000e+00,-5.999550370169964175e+00
2.560000000000001719e-01,-1.704885705321004474e+00,4.072999326613416571e+00,6.943253767975138269e-02,3.840374569173472086e+00,0.000000000000000000e+00,-4.579833836041198758e+00
2.580000000000001736e-01,-1.704573736416116869e+00,4.080348681180128168e+00,2.428163017435664706e-01,3.508762860853830823e+00,0.000000000000000000e+00,-5.999999714970443598e+00
2.600000000000001754e-01,-1.703877410532910419e+00,4.086955104966719432e+00,4.538520961203031945e-01,3.097406263723163189e+00,0.000000000000000000e+00,-4.304717200905404439e+00
2.620000000000001772e-01,-1.702799984021615254e+00,4.092831201440181310e+00,6.238219851351201051e-01,2.778531850646033696e+00,0.000000000000000000e+00,-5.999951869978424668e+00
2.640000000000001790e-01,-1.701338051905206150e+00,4.097974615105775875e+00,8.384264985596548980e-01,2.364689972582942890e+00,0.000000000000000000e+00,-3.850832853834965874e+00
2.660000000000001807e-01,-1.699499786758314812e+00,4.102408666442080687e+00,1.000047806607806899e+00,2.069265301665913270e+00,0.000000000000000000e+00,-5.978626052447568284e+00
2.680000000000001825e-01,-1.697282742483791962e+00,4.106132944409067953e+00,1.217285597324864854e+00,1.654886539590100236e+00,0.000000000000000000e+00,-3.256370775318471633e+00
2.700000000000001843e-01,-1.694699079785520590e+00,4.109179422368913315e+00,1.366546652327240707e+00,1.391553539987198551e+00,0.000000000000000000e+00,-5.669267031329200179e+00
2.720000000000001861e-01,-1.691754159104056132e+00,4.111564502941286392e+00,1.578626691652420089e+00,9.934702309916585428e-01,0.000000000000000000e+00,-2.730531586325455340e+00
2.740000000000001878e-01,-1.688458833922665825e+00,4.113317117759710762e+00,1.716837093434993688e+00,7.591526565300206197e-01,0.000000000000000000e+00,-5.227742438985259810e+00
2.760000000000001896e-01,-1.684822283560332590e+00,4.114461766292147438e+00,1.919929826139723739e+00,3.855014244137522916e-01,0.000000000000000000e+00,-2.179547558836158139e+00
2.780000000000001914e-01,-1.680856392406051336e+00,4.115029418081875612e+00,2.046073770069048336e+00,1.821938263603958830e-01,0.000000000000000000e+00,-4.718336996047092669e+00
2.800000000000001932e-01,-1.676572467714929848e+00,4.115048958977937765e+00,2.238035385115178855e+00,-1.625962311150578876e-01,0.000000000000000000e+00,-1.749903253428063632e+00
2.820000000000001950e-01,-1.671979607247036981e+00,4.114545061621649680e+00,2.354919997453075453e+00,-3.412325057686291241e-01,0.000000000000000000e+00,-4.172967387730729172e+00
2.840000000000001967e-01,-1.667090329500144907e+00,4.113549063082932555e+00,2.534515080440121082e+00,-6.546700584480132923e-01,0.000000000000000000e+00,-1.421789999033427510e+00
2.860000000000001985e-01,-1.661911377403963774e+00,4.112080306220051718e+00,2.644520727738992161e+00,-8.140000555597491916e-01,0.000000000000000000e+00,-3.626414813410391069e+00
2.880000000000002003e-01,-1.656455500323624541e+00,4.110170498344772660e+00,2.811491858869492599e+00,-1.095683643789566952e+00,0.000000000000000000e+00,-1.180898664300435996e+00
2.900000000000002021e-01,-1.650727393449506586e+00,4.107834350053763295e+00,2.916692134087461419e+00,-1.240364318490198237e+00,0.000000000000000000e+00,-3.052302196414923507e+00
2.920000000000002038e-01,-1.644740633465522572e+00,4.105105290596827494e+00,3.070185426731796063e+00,-1.488553112701701986e+00,0.000000000000000000e+00,-1.028002727669002692e+00
2.940000000000002056e-01,-1.638497814466407521e+00,4.101993284083985891e+00,3.172707687239133101e+00,-1.623341966564959771e+00,0.000000000000000000e+00,-2.502721783201649952e+00
2.960000000000002074e-01,-1.632011945646613560e+00,4.098530483029028559e+00,3.313264980463172193e+00,-1.839307407411359563e+00,0.000000000000000000e+00,-9.227511952398637085e-01
2.980000000000002092e-01,-1.625284518608641982e+00,4.094724305718878021e+00,3.414235163258003691e+00,-1.966749071861943587e+00,0.000000000000000000e+00,-1.991256688419242638e+00
3.000000000000002109e-01,-1.618327584942518493e+00,4.090604806069237931e+00,3.542792112622414447e+00,-2.152595410073868454e+00,0.000000000000000000e+00,-8.428955054737043984e-01
3.020000000000002127e-01,-1.611142076323988315e+00,4.086178057814529474e+00,3.642789743789256462e+00,-2.274024010203537394e+00,0.000000000000000000e+00,-1.538115308145710625e+00
3.040000000000002145e-01,-1.603738547206799980e+00,4.081470855257207653e+00,3.760825705834160537e+00,-2.433023815120991529e+00,0.000000000000000000e+00,-7.624906749677808904e-01
3.060000000000002163e-01,-1.596118004703322102e+00,4.076489336498104521e+00,3.859790583176675671e+00,-2.548359772195705197e+00,0.000000000000000000e+00,-1.156948245401669517e+00
3.080000000000002180e-01,-1.588289152127063897e+00,4.071256265951318731e+00,3.969143461913507753e+00,-2.684558375203319969e+00,0.000000000000000000e+00,-6.647265351138089695e-01
3.100000000000002198e-01,-1.580253473544147136e+00,4.065778747049418662e+00,4.066609412988190009e+00,-2.792821019068497446e+00,0.000000000000000000e+00,-8.477351757493987172e-01
3.120000000000002216e-01,-1.572017826351962855e+00,4.060075518238123848e+00,4.169116177041995108e+00,-2.910258243541588907e+00,0.000000000000000000e+00,-5.475051273972744159e-01
3.140000000000002234e-01,-1.563584203152372787e+00,4.054154738226075416e+00,4.264581591621836587e+00,-3.010379888264836712e+00,0.000000000000000000e+00,-6.002881520134404347e-01
3.160000000000002252e-01,-1.554957882471271313e+00,4.048031691615879168e+00,4.361815594733952750e+00,-3.112519841689103117e+00,0.000000000000000000e+00,-4.165058291095335430e-01
